time,symbol,timeframe,open,high,low,close,tick_volume,spread,real_volume
2026-01-01 03:10:00+00:00,XAUUSD,M1,2398.367253908262,2400.389594340321,2397.6146341463027,2399.7661864848887,354.0,20.0,0.0
2026-01-01 03:11:00+00:00,XAUUSD,M1,2399.7661864848887,2400.508629161539,2399.1155315065557,2399.6425711142624,51.0,20.0,0.0
2026-01-01 03:12:00+00:00,XAUUSD,M1,2399.6425711142624,2400.459741988099,2398.978457198625,2399.356021257354,307.0,20.0,0.0
2026-01-01 03:13:00+00:00,XAUUSD,M1,2399.356021257354,2401.2646280519425,2399.075929010083,2400.5451766911474,307.0,20.0,0.0
2026-01-01 03:14:00+00:00,XAUUSD,M1,2400.5451766911474,2400.752579134358,2399.185909445359,2399.679540145513,213.0,20.0,0.0
2026-01-01 03:15:00+00:00,XAUUSD,M1,2399.679540145513,2400.2073852691897,2398.6662213545683,2398.983758530348,497.0,20.0,0.0
2026-01-01 03:16:00+00:00,XAUUSD,M1,2398.983758530348,2399.6550299998166,2398.4542776638577,2399.5184199660994,447.0,20.0,0.0
2026-01-01 03:17:00+00:00,XAUUSD,M1,2399.5184199660994,2400.1234037736785,2398.5975813426785,2399.2227358678115,67.0,20.0,0.0
2026-01-01 03:18:00+00:00,XAUUSD,M1,2399.2227358678115,2400.100685388395,2399.11656853853,2399.2386383744356,143.0,20.0,0.0
2026-01-01 03:19:00+00:00,XAUUSD,M1,2399.2386383744356,2399.7244606290906,2399.0769767103466,2399.127884055616,143.0,20.0,0.0
2026-01-01 03:20:00+00:00,XAUUSD,M1,2399.127884055616,2399.835970313593,2398.897448487601,2399.417943694655,453.0,20.0,0.0
2026-01-01 03:21:00+00:00,XAUUSD,M1,2399.417943694655,2400.6443955224113,2398.607608921594,2400.563929183706,283.0,20.0,0.0
2026-01-01 03:22:00+00:00,XAUUSD,M1,2400.563929183706,2401.5222054532073,2399.964582034962,2400.6563971092273,377.0,20.0,0.0
2026-01-01 03:23:00+00:00,XAUUSD,M1,2400.6563971092273,2401.3291004253597,2400.4602308100807,2401.191548143849,414.0,20.0,0.0
2026-01-01 03:24:00+00:00,XAUUSD,M1,2401.191548143849,2401.2764653731583,2398.764686095474,2399.571410463024,395.0,20.0,0.0
2026-01-01 03:25:00+00:00,XAUUSD,M1,2399.571410463024,2399.8305670828036,2399.102973192236,2399.55243574148,90.0,20.0,0.0
2026-01-01 03:26:00+00:00,XAUUSD,M1,2399.55243574148,2399.658136610311,2398.4431735320686,2398.8978515252456,113.0,20.0,0.0
2026-01-01 03:27:00+00:00,XAUUSD,M1,2398.8978515252456,2399.334701691296,2397.0975904246407,2397.942801076907,227.0,20.0,0.0
2026-01-01 03:28:00+00:00,XAUUSD,M1,2397.942801076907,2398.4314757079756,2397.1597154950077,2397.2602791833638,202.0,20.0,0.0
2026-01-01 03:29:00+00:00,XAUUSD,M1,2397.2602791833638,2397.575963640038,2396.7800788973686,2397.012980430803,386.0,20.0,0.0
2026-01-01 03:30:00+00:00,XAUUSD,M1,2397.012980430803,2397.8590188748763,2396.4650748044214,2397.765702464688,120.0,20.0,0.0
2026-01-01 03:31:00+00:00,XAUUSD,M1,2397.765702464688,2397.9105627777,2396.508424757352,2396.7245882904963,217.0,20.0,0.0
2026-01-01 03:32:00+00:00,XAUUSD,M1,2396.7245882904963,2397.1459222058634,2396.0969903326686,2396.769093484572,156.0,20.0,0.0
2026-01-01 03:33:00+00:00,XAUUSD,M1,2396.769093484572,2396.8705426677743,2396.1697794919687,2396.401757937905,134.0,20.0,0.0
2026-01-01 03:34:00+00:00,XAUUSD,M1,2396.401757937905,2397.0452192046737,2396.0253360374063,2396.1596194624153,127.0,20.0,0.0
2026-01-01 03:35:00+00:00,XAUUSD,M1,2396.1596194624153,2397.2077931829554,2395.9336820767207,2396.9818257226593,137.0,20.0,0.0
2026-01-01 03:36:00+00:00,XAUUSD,M1,2396.9818257226593,2397.739078905728,2396.572501793528,2397.432318072262,303.0,20.0,0.0
2026-01-01 03:37:00+00:00,XAUUSD,M1,2397.432318072262,2398.907243468818,2397.2326005179652,2398.5222365582163,234.0,20.0,0.0
2026-01-01 03:38:00+00:00,XAUUSD,M1,2398.5222365582163,2398.926354746325,2398.2541437936316,2398.4186320148165,245.0,20.0,0.0
2026-01-01 03:39:00+00:00,XAUUSD,M1,2398.4186320148165,2398.4700436163403,2397.100638322194,2397.88187792548,265.0,20.0,0.0
2026-01-01 03:40:00+00:00,XAUUSD,M1,2397.88187792548,2398.0271377408285,2397.400453248918,2397.7227908719756,383.0,20.0,0.0
2026-01-01 03:41:00+00:00,XAUUSD,M1,2397.7227908719756,2398.7201381841724,2397.366145988435,2397.9367883049927,437.0,20.0,0.0
2026-01-01 03:42:00+00:00,XAUUSD,M1,2397.9367883049927,2398.1490950948905,2397.8398084569167,2398.0980469917554,286.0,20.0,0.0
2026-01-01 03:43:00+00:00,XAUUSD,M1,2398.0980469917554,2398.5799892441964,2396.896772353992,2397.250536533969,339.0,20.0,0.0
2026-01-01 03:44:00+00:00,XAUUSD,M1,2397.250536533969,2397.809005064802,2396.9754504332454,2397.342928359271,382.0,20.0,0.0
2026-01-01 03:45:00+00:00,XAUUSD,M1,2397.342928359271,2397.8786410602415,2396.77401605203,2397.5455110233825,360.0,20.0,0.0
2026-01-01 03:46:00+00:00,XAUUSD,M1,2397.5455110233825,2399.996118220534,2397.320929270361,2399.5794902534094,110.0,20.0,0.0
2026-01-01 03:47:00+00:00,XAUUSD,M1,2399.5794902534094,2401.8144599093325,2398.774379618306,2401.100965942435,492.0,20.0,0.0
2026-01-01 03:48:00+00:00,XAUUSD,M1,2401.100965942435,2401.8659890927174,2399.5981546342064,2400.438371261988,124.0,20.0,0.0
2026-01-01 03:49:00+00:00,XAUUSD,M1,2400.438371261988,2400.709667523891,2400.093608174148,2400.228464572748,235.0,20.0,0.0
2026-01-01 03:50:00+00:00,XAUUSD,M1,2400.228464572748,2400.552581447571,2398.9364184584333,2399.0777109712785,343.0,20.0,0.0
2026-01-01 03:51:00+00:00,XAUUSD,M1,2399.0777109712785,2399.3338213963525,2398.4771178877136,2398.625145360108,231.0,20.0,0.0
2026-01-01 03:52:00+00:00,XAUUSD,M1,2398.625145360108,2399.355513253449,2398.0485114922444,2398.8976293629803,159.0,20.0,0.0
2026-01-01 03:53:00+00:00,XAUUSD,M1,2398.8976293629803,2400.513081863701,2398.7439557434022,2399.882312259691,465.0,20.0,0.0
2026-01-01 03:54:00+00:00,XAUUSD,M1,2399.882312259691,2400.126327203835,2398.544520219255,2399.3190451894957,82.0,20.0,0.0
2026-01-01 03:55:00+00:00,XAUUSD,M1,2399.3190451894957,2399.650170570242,2398.1245972497445,2398.8157280374417,160.0,20.0,0.0
2026-01-01 03:56:00+00:00,XAUUSD,M1,2398.8157280374417,2399.6565549623924,2396.371059284148,2397.1178968136505,496.0,20.0,0.0
2026-01-01 03:57:00+00:00,XAUUSD,M1,2397.1178968136505,2397.2091807100205,2396.5106126293617,2397.0077640772147,378.0,20.0,0.0
2026-01-01 03:58:00+00:00,XAUUSD,M1,2397.0077640772147,2397.4494182416684,2395.2806569179356,2396.177832547727,89.0,20.0,0.0
2026-01-01 03:59:00+00:00,XAUUSD,M1,2396.177832547727,2396.8326568830844,2395.6867321683317,2395.7742810058344,389.0,20.0,0.0
2026-01-01 04:00:00+00:00,XAUUSD,M1,2395.7742810058344,2395.9521669156584,2394.7017171637417,2395.0927923833,486.0,20.0,0.0
2026-01-01 04:01:00+00:00,XAUUSD,M1,2395.0927923833,2395.1830603003045,2394.712036171301,2395.037382339898,94.0,20.0,0.0
2026-01-01 04:02:00+00:00,XAUUSD,M1,2395.037382339898,2395.204856905791,2392.794850952907,2393.6511996268127,236.0,20.0,0.0
2026-01-01 04:03:00+00:00,XAUUSD,M1,2393.6511996268127,2394.482199341314,2391.9572316157773,2392.4975634305,260.0,20.0,0.0
2026-01-01 04:04:00+00:00,XAUUSD,M1,2392.4975634305,2394.278831934671,2391.762301109872,2394.220961120123,108.0,20.0,0.0
2026-01-01 04:05:00+00:00,XAUUSD,M1,2394.220961120123,2394.4310347987125,2393.0162330404937,2393.2110230551034,140.0,20.0,0.0
2026-01-01 04:06:00+00:00,XAUUSD,M1,2393.2110230551034,2393.28761404107,2391.4717555700245,2392.35359459234,128.0,20.0,0.0
2026-01-01 04:07:00+00:00,XAUUSD,M1,2392.35359459234,2393.9871604624245,2391.879750977495,2393.843125414997,133.0,20.0,0.0
2026-01-01 04:08:00+00:00,XAUUSD,M1,2393.843125414997,2396.764306044023,2393.373504150167,2396.187179150389,231.0,20.0,0.0
2026-01-01 04:09:00+00:00,XAUUSD,M1,2396.187179150389,2396.4425722228175,2394.394673828065,2395.269925847329,258.0,20.0,0.0
2026-01-01 04:10:00+00:00,XAUUSD,M1,2395.269925847329,2395.803756090195,2394.6217041748637,2394.9953266818984,157.0,20.0,0.0
2026-01-01 04:11:00+00:00,XAUUSD,M1,2394.9953266818984,2395.840237198002,2394.6074304110266,2395.288571122651,180.0,20.0,0.0
2026-01-01 04:12:00+00:00,XAUUSD,M1,2395.288571122651,2397.463549271302,2394.741531325267,2396.6915292381755,136.0,20.0,0.0
2026-01-01 04:13:00+00:00,XAUUSD,M1,2396.6915292381755,2396.7455594221506,2395.763198856467,2395.922043575433,408.0,20.0,0.0
2026-01-01 04:14:00+00:00,XAUUSD,M1,2395.922043575433,2396.697407615874,2395.422898516229,2395.745821298679,145.0,20.0,0.0
2026-01-01 04:15:00+00:00,XAUUSD,M1,2395.745821298679,2396.9639425829914,2395.5315942246007,2396.3876913595286,458.0,20.0,0.0
2026-01-01 04:16:00+00:00,XAUUSD,M1,2396.3876913595286,2396.943836182291,2396.2499004022875,2396.7555042191016,292.0,20.0,0.0
2026-01-01 04:17:00+00:00,XAUUSD,M1,2396.7555042191016,2397.4625009990164,2395.688356446736,2396.4745793621178,411.0,20.0,0.0
2026-01-01 04:18:00+00:00,XAUUSD,M1,2396.4745793621178,2397.2517471726396,2395.8365894992967,2396.387520990505,336.0,20.0,0.0
2026-01-01 04:19:00+00:00,XAUUSD,M1,2396.387520990505,2396.653644951696,2394.95273247101,2395.307604343809,169.0,20.0,0.0
2026-01-01 04:20:00+00:00,XAUUSD,M1,2395.307604343809,2396.1385789725764,2394.7396963778674,2395.137065348629,320.0,20.0,0.0
2026-01-01 04:21:00+00:00,XAUUSD,M1,2395.137065348629,2395.573354164383,2394.5271642034877,2394.943955356622,173.0,20.0,0.0
2026-01-01 04:22:00+00:00,XAUUSD,M1,2394.943955356622,2395.712602054506,2394.355778551799,2395.149691268323,103.0,20.0,0.0
2026-01-01 04:23:00+00:00,XAUUSD,M1,2395.149691268323,2396.0366433718978,2393.887675510502,2394.7254294932677,164.0,20.0,0.0
2026-01-01 04:24:00+00:00,XAUUSD,M1,2394.7254294932677,2395.479965978147,2393.882566816559,2395.1226603113037,174.0,20.0,0.0
2026-01-01 04:25:00+00:00,XAUUSD,M1,2395.1226603113037,2396.6940184095065,2394.7398921287026,2395.9528329655595,110.0,20.0,0.0
2026-01-01 04:26:00+00:00,XAUUSD,M1,2395.9528329655595,2396.417815677849,2395.6229598749014,2396.0971764276946,60.0,20.0,0.0
2026-01-01 04:27:00+00:00,XAUUSD,M1,2396.0971764276946,2397.127913048319,2395.663786902537,2396.398581554414,474.0,20.0,0.0
2026-01-01 04:28:00+00:00,XAUUSD,M1,2396.398581554414,2397.0217296635096,2395.86583745855,2396.4611058324763,281.0,20.0,0.0
2026-01-01 04:29:00+00:00,XAUUSD,M1,2396.4611058324763,2396.715075687891,2396.018560607744,2396.481173346949,230.0,20.0,0.0
2026-01-01 04:30:00+00:00,XAUUSD,M1,2396.481173346949,2396.88309552667,2395.3139865217704,2395.923926920115,468.0,20.0,0.0
2026-01-01 04:31:00+00:00,XAUUSD,M1,2395.923926920115,2396.5171126186624,2395.402687750242,2396.1971223294536,151.0,20.0,0.0
2026-01-01 04:32:00+00:00,XAUUSD,M1,2396.1971223294536,2396.3135144635717,2395.816684836033,2396.1392930507227,231.0,20.0,0.0
2026-01-01 04:33:00+00:00,XAUUSD,M1,2396.1392930507227,2397.9091872524523,2395.7954218658247,2397.8338276978675,431.0,20.0,0.0
2026-01-01 04:34:00+00:00,XAUUSD,M1,2397.8338276978675,2399.4570184769436,2397.462023828442,2399.1125116198477,334.0,20.0,0.0
2026-01-01 04:35:00+00:00,XAUUSD,M1,2399.1125116198477,2399.507367887538,2398.9820678168358,2399.441188861893,229.0,20.0,0.0
2026-01-01 04:36:00+00:00,XAUUSD,M1,2399.441188861893,2399.6318534558372,2398.6595898565847,2398.8507430941368,165.0,20.0,0.0
2026-01-01 04:37:00+00:00,XAUUSD,M1,2398.8507430941368,2399.51714891686,2397.3161671847265,2397.9808139165502,65.0,20.0,0.0
2026-01-01 04:38:00+00:00,XAUUSD,M1,2397.9808139165502,2399.605605829352,2397.6000817117565,2398.953728279021,88.0,20.0,0.0
2026-01-01 04:39:00+00:00,XAUUSD,M1,2398.953728279021,2399.861720987628,2398.721370152345,2399.183927659139,122.0,20.0,0.0
2026-01-01 04:40:00+00:00,XAUUSD,M1,2399.183927659139,2399.9076225773124,2398.6556561101506,2399.588042381852,403.0,20.0,0.0
2026-01-01 04:41:00+00:00,XAUUSD,M1,2399.588042381852,2400.3945589204022,2397.52016498117,2398.212373592273,337.0,20.0,0.0
2026-01-01 04:42:00+00:00,XAUUSD,M1,2398.212373592273,2399.529080343344,2397.943564584279,2398.9743243775197,245.0,20.0,0.0
2026-01-01 04:43:00+00:00,XAUUSD,M1,2398.9743243775197,2399.514983038576,2398.2215529778846,2399.357860648091,402.0,20.0,0.0
2026-01-01 04:44:00+00:00,XAUUSD,M1,2399.357860648091,2399.530021510328,2397.651136969878,2398.4895161005593,122.0,20.0,0.0
2026-01-01 04:45:00+00:00,XAUUSD,M1,2398.4895161005593,2399.1286472134493,2397.5745109048867,2398.1322962545996,144.0,20.0,0.0
2026-01-01 04:46:00+00:00,XAUUSD,M1,2398.1322962545996,2398.5602723640604,2397.5136907444567,2398.3632700180847,226.0,20.0,0.0
2026-01-01 04:47:00+00:00,XAUUSD,M1,2398.3632700180847,2398.9064422531146,2398.26858042631,2398.4252434567697,462.0,20.0,0.0
2026-01-01 04:48:00+00:00,XAUUSD,M1,2398.4252434567697,2399.318251761309,2397.357814600758,2398.2115065081266,326.0,20.0,0.0
2026-01-01 04:49:00+00:00,XAUUSD,M1,2398.2115065081266,2398.26491297215,2397.7651038695485,2398.148715893674,432.0,20.0,0.0
2026-01-01 04:50:00+00:00,XAUUSD,M1,2398.148715893674,2398.212808725287,2397.1318186506446,2397.9671339911083,161.0,20.0,0.0
2026-01-01 04:51:00+00:00,XAUUSD,M1,2397.9671339911083,2399.0033058954314,2397.4250030950707,2398.1091840007903,431.0,20.0,0.0
2026-01-01 04:52:00+00:00,XAUUSD,M1,2398.1091840007903,2399.853320588199,2398.0552580217736,2399.306377579185,82.0,20.0,0.0
2026-01-01 04:53:00+00:00,XAUUSD,M1,2399.306377579185,2399.464251058376,2397.190290127015,2397.27305082644,152.0,20.0,0.0
2026-01-01 04:54:00+00:00,XAUUSD,M1,2397.27305082644,2398.0857576962308,2396.475214630013,2397.1035706148323,285.0,20.0,0.0
2026-01-01 04:55:00+00:00,XAUUSD,M1,2397.1035706148323,2398.0631038070387,2396.575302803075,2397.26478055193,72.0,20.0,0.0
2026-01-01 04:56:00+00:00,XAUUSD,M1,2397.26478055193,2398.0273460948247,2397.192227980305,2397.52157574368,436.0,20.0,0.0
2026-01-01 04:57:00+00:00,XAUUSD,M1,2397.52157574368,2398.1000989690615,2396.562103111584,2397.2440440786227,440.0,20.0,0.0
2026-01-01 04:58:00+00:00,XAUUSD,M1,2397.2440440786227,2397.5262531913986,2395.084343116131,2395.85866665264,293.0,20.0,0.0
2026-01-01 04:59:00+00:00,XAUUSD,M1,2395.85866665264,2396.2340047815273,2395.3867117925665,2396.1410630396113,187.0,20.0,0.0
2026-01-01 05:00:00+00:00,XAUUSD,M1,2396.1410630396113,2398.0983256785,2395.6951692153075,2397.5429432109427,94.0,20.0,0.0
2026-01-01 05:01:00+00:00,XAUUSD,M1,2397.5429432109427,2397.843485125165,2396.2812019445,2396.3358540870095,328.0,20.0,0.0
2026-01-01 05:02:00+00:00,XAUUSD,M1,2396.3358540870095,2397.660994387629,2395.61720183139,2397.046916497968,291.0,20.0,0.0
2026-01-01 05:03:00+00:00,XAUUSD,M1,2397.046916497968,2397.8077248982845,2396.4729876627357,2396.80409631947,391.0,20.0,0.0
2026-01-01 05:04:00+00:00,XAUUSD,M1,2396.80409631947,2396.8695327817973,2395.978087765992,2396.775036842807,321.0,20.0,0.0
2026-01-01 05:05:00+00:00,XAUUSD,M1,2396.775036842807,2397.3313935512897,2395.5856165348196,2395.952718034244,107.0,20.0,0.0
2026-01-01 05:06:00+00:00,XAUUSD,M1,2395.952718034244,2396.1993064929775,2395.174836872323,2395.705153096359,104.0,20.0,0.0
2026-01-01 05:07:00+00:00,XAUUSD,M1,2395.705153096359,2397.5579939953363,2395.4253625763895,2396.765188772118,401.0,20.0,0.0
2026-01-01 05:08:00+00:00,XAUUSD,M1,2396.765188772118,2397.516927796286,2396.578688706421,2397.251312965708,121.0,20.0,0.0
2026-01-01 05:09:00+00:00,XAUUSD,M1,2397.251312965708,2399.2263168632867,2396.542641247834,2398.6571622500364,472.0,20.0,0.0
2026-01-01 05:10:00+00:00,XAUUSD,M1,2398.6571622500364,2400.1396014752945,2398.185060343017,2399.6190917612184,97.0,20.0,0.0
2026-01-01 05:11:00+00:00,XAUUSD,M1,2399.6190917612184,2400.377102629412,2399.113077026029,2399.990361104362,377.0,20.0,0.0
2026-01-01 05:12:00+00:00,XAUUSD,M1,2399.990361104362,2402.031486374356,2399.1197575439023,2401.4055087252964,488.0,20.0,0.0
2026-01-01 05:13:00+00:00,XAUUSD,M1,2401.4055087252964,2402.443607441795,2400.5364657999075,2401.776703252287,248.0,20.0,0.0
2026-01-01 05:14:00+00:00,XAUUSD,M1,2401.776703252287,2402.9909909197463,2400.99940744884,2402.4590937937246,75.0,20.0,0.0
2026-01-01 05:15:00+00:00,XAUUSD,M1,2402.4590937937246,2403.1537526953316,2402.032369132047,2402.241837030897,444.0,20.0,0.0
2026-01-01 05:16:00+00:00,XAUUSD,M1,2402.241837030897,2403.2009781981783,2401.6867052407406,2402.315073683584,134.0,20.0,0.0
2026-01-01 05:17:00+00:00,XAUUSD,M1,2402.315073683584,2402.7214552133,2400.980709313987,2401.777134624944,287.0,20.0,0.0
2026-01-01 05:18:00+00:00,XAUUSD,M1,2401.777134624944,2403.076197366722,2401.4088402789625,2402.5888017726197,493.0,20.0,0.0
2026-01-01 05:19:00+00:00,XAUUSD,M1,2402.5888017726197,2402.6494011688696,2401.5302186330828,2401.666158874128,385.0,20.0,0.0
2026-01-01 05:20:00+00:00,XAUUSD,M1,2401.666158874128,2403.038663420926,2400.926840407224,2402.312039148062,70.0,20.0,0.0
2026-01-01 05:21:00+00:00,XAUUSD,M1,2402.312039148062,2402.804234705051,2401.7200192834002,2402.179518302058,419.0,20.0,0.0
2026-01-01 05:22:00+00:00,XAUUSD,M1,2402.179518302058,2403.5332831926385,2401.6497845237527,2403.136515976832,122.0,20.0,0.0
2026-01-01 05:23:00+00:00,XAUUSD,M1,2403.136515976832,2403.8871723364427,2402.2516933249617,2403.757211167817,387.0,20.0,0.0
2026-01-01 05:24:00+00:00,XAUUSD,M1,2403.757211167817,2406.0399360523584,2403.191081451897,2405.233728093934,329.0,20.0,0.0
2026-01-01 05:25:00+00:00,XAUUSD,M1,2405.233728093934,2406.22410400088,2404.822495616118,2405.8383478468454,179.0,20.0,0.0
2026-01-01 05:26:00+00:00,XAUUSD,M1,2405.8383478468454,2406.468542205323,2404.2362289296525,2404.6007156423225,240.0,20.0,0.0
2026-01-01 05:27:00+00:00,XAUUSD,M1,2404.6007156423225,2404.7776836752355,2404.162176705248,2404.567153104004,103.0,20.0,0.0
2026-01-01 05:28:00+00:00,XAUUSD,M1,2404.567153104004,2405.434470289114,2403.498908129226,2403.649547349928,494.0,20.0,0.0
2026-01-01 05:29:00+00:00,XAUUSD,M1,2403.649547349928,2403.8512228474765,2402.5293855013806,2403.2549234760354,157.0,20.0,0.0
2026-01-01 05:30:00+00:00,XAUUSD,M1,2403.2549234760354,2404.703516916621,2402.4928641465763,2404.4839062226565,188.0,20.0,0.0
2026-01-01 05:31:00+00:00,XAUUSD,M1,2404.4839062226565,2405.794068702849,2404.192168658269,2405.0139332713748,276.0,20.0,0.0
2026-01-01 05:32:00+00:00,XAUUSD,M1,2405.0139332713748,2405.8396286038956,2404.1665618028633,2404.4747889285118,352.0,20.0,0.0
2026-01-01 05:33:00+00:00,XAUUSD,M1,2404.4747889285118,2404.7051142249065,2402.8906309174745,2403.683815035359,277.0,20.0,0.0
2026-01-01 05:34:00+00:00,XAUUSD,M1,2403.683815035359,2404.179371464609,2403.6134402331604,2403.7300407096604,277.0,20.0,0.0
2026-01-01 05:35:00+00:00,XAUUSD,M1,2403.7300407096604,2404.403511378539,2402.2844037629534,2402.7767925901553,312.0,20.0,0.0
2026-01-01 05:36:00+00:00,XAUUSD,M1,2402.7767925901553,2403.5734034638945,2401.815756010759,2402.259880368238,435.0,20.0,0.0
2026-01-01 05:37:00+00:00,XAUUSD,M1,2402.259880368238,2402.9016827362607,2401.6232726140965,2402.529487945479,227.0,20.0,0.0
2026-01-01 05:38:00+00:00,XAUUSD,M1,2402.529487945479,2403.963204138187,2402.340605000352,2403.473737574365,424.0,20.0,0.0
2026-01-01 05:39:00+00:00,XAUUSD,M1,2403.473737574365,2404.6612057010857,2402.855656444689,2403.980746752144,404.0,20.0,0.0
2026-01-01 05:40:00+00:00,XAUUSD,M1,2403.980746752144,2404.652212332299,2401.7974912385716,2402.1677151452654,482.0,20.0,0.0
2026-01-01 05:41:00+00:00,XAUUSD,M1,2402.1677151452654,2403.146724639012,2401.5918075838213,2402.43120852849,460.0,20.0,0.0
2026-01-01 05:42:00+00:00,XAUUSD,M1,2402.43120852849,2403.0432791329213,2402.3471277700983,2402.508835387076,409.0,20.0,0.0
2026-01-01 05:43:00+00:00,XAUUSD,M1,2402.508835387076,2402.998870447658,2402.066367269469,2402.859947615374,161.0,20.0,0.0
2026-01-01 05:44:00+00:00,XAUUSD,M1,2402.859947615374,2404.9912926579414,2402.366034355489,2404.1729153606952,398.0,20.0,0.0
2026-01-01 05:45:00+00:00,XAUUSD,M1,2404.1729153606952,2404.9586520191183,2402.3101472968247,2402.5423247392514,381.0,20.0,0.0
2026-01-01 05:46:00+00:00,XAUUSD,M1,2402.5423247392514,2403.270707559697,2401.920761893046,2402.089441999098,180.0,20.0,0.0
2026-01-01 05:47:00+00:00,XAUUSD,M1,2402.089441999098,2402.71705016292,2401.8792388415377,2402.582167057333,355.0,20.0,0.0
2026-01-01 05:48:00+00:00,XAUUSD,M1,2402.582167057333,2402.8059048193522,2400.994371621416,2401.33689153777,163.0,20.0,0.0
2026-01-01 05:49:00+00:00,XAUUSD,M1,2401.33689153777,2403.219711086554,2401.204602910861,2402.5376507762126,285.0,20.0,0.0
2026-01-01 05:50:00+00:00,XAUUSD,M1,2402.5376507762126,2402.922005146768,2401.6824289498422,2402.852336066373,408.0,20.0,0.0
2026-01-01 05:51:00+00:00,XAUUSD,M1,2402.852336066373,2404.4319441936996,2402.4580911141015,2403.549603255048,134.0,20.0,0.0
2026-01-01 05:52:00+00:00,XAUUSD,M1,2403.549603255048,2403.9201762333505,2402.3752241636994,2403.1128483258303,201.0,20.0,0.0
2026-01-01 05:53:00+00:00,XAUUSD,M1,2403.1128483258303,2404.4452749314405,2402.234593771188,2403.7838592778035,407.0,20.0,0.0
2026-01-01 05:54:00+00:00,XAUUSD,M1,2403.7838592778035,2405.4630719478096,2403.665234289801,2404.658636522595,254.0,20.0,0.0
2026-01-01 05:55:00+00:00,XAUUSD,M1,2404.658636522595,2405.2503743436323,2404.05471747485,2404.8649389387047,482.0,20.0,0.0
2026-01-01 05:56:00+00:00,XAUUSD,M1,2404.8649389387047,2405.3937222681734,2404.074241214975,2405.0724596528635,53.0,20.0,0.0
2026-01-01 05:57:00+00:00,XAUUSD,M1,2405.0724596528635,2405.876164203852,2404.4833603839916,2405.3087342442886,374.0,20.0,0.0
2026-01-01 05:58:00+00:00,XAUUSD,M1,2405.3087342442886,2405.8525752119745,2404.2233858293434,2404.638058032497,416.0,20.0,0.0
2026-01-01 05:59:00+00:00,XAUUSD,M1,2404.638058032497,2405.0358270134784,2404.123620184313,2404.540035088305,463.0,20.0,0.0
2026-01-01 06:00:00+00:00,XAUUSD,M1,2404.540035088305,2405.1015436307925,2404.357503009237,2404.438017062343,120.0,20.0,0.0
2026-01-01 06:01:00+00:00,XAUUSD,M1,2404.438017062343,2405.6098063179575,2403.9336064237473,2404.764732153826,492.0,20.0,0.0
2026-01-01 06:02:00+00:00,XAUUSD,M1,2404.764732153826,2406.032085769487,2403.8702206065573,2405.584591551354,226.0,20.0,0.0
2026-01-01 06:03:00+00:00,XAUUSD,M1,2405.584591551354,2405.801822404992,2403.8928612886953,2404.7577626857715,208.0,20.0,0.0
2026-01-01 06:04:00+00:00,XAUUSD,M1,2404.7577626857715,2405.128387771222,2404.5934161170003,2404.677755461516,209.0,20.0,0.0
2026-01-01 06:05:00+00:00,XAUUSD,M1,2404.677755461516,2406.267910834847,2404.027828008431,2405.8829198996427,337.0,20.0,0.0
2026-01-01 06:06:00+00:00,XAUUSD,M1,2405.8829198996427,2406.044362288715,2405.001549179901,2405.308049316593,346.0,20.0,0.0
2026-01-01 06:07:00+00:00,XAUUSD,M1,2405.308049316593,2405.4964900920645,2403.8527085223654,2404.6702493027606,263.0,20.0,0.0
2026-01-01 06:08:00+00:00,XAUUSD,M1,2404.6702493027606,2405.48397201861,2404.5819017689078,2404.8520942562254,81.0,20.0,0.0
2026-01-01 06:09:00+00:00,XAUUSD,M1,2404.8520942562254,2405.886158499691,2404.006601269516,2405.547602408614,493.0,20.0,0.0
2026-01-01 06:10:00+00:00,XAUUSD,M1,2405.547602408614,2406.43840688614,2404.7857480263942,2405.5767432530624,149.0,20.0,0.0
2026-01-01 06:11:00+00:00,XAUUSD,M1,2405.5767432530624,2406.9169689589667,2405.4268645281477,2406.659911725412,92.0,20.0,0.0
2026-01-01 06:12:00+00:00,XAUUSD,M1,2406.659911725412,2407.4994327408044,2406.559061038692,2407.365346911465,318.0,20.0,0.0
2026-01-01 06:13:00+00:00,XAUUSD,M1,2407.365346911465,2408.749281843527,2406.605845396787,2408.058802964977,235.0,20.0,0.0
2026-01-01 06:14:00+00:00,XAUUSD,M1,2408.058802964977,2409.320976810167,2407.8764089446486,2408.5220961660366,327.0,20.0,0.0
2026-01-01 06:15:00+00:00,XAUUSD,M1,2408.5220961660366,2410.6906149996544,2408.0174327360073,2410.4042186463134,443.0,20.0,0.0
2026-01-01 06:16:00+00:00,XAUUSD,M1,2410.4042186463134,2410.625993532712,2409.4317061660236,2410.2600892952205,93.0,20.0,0.0
2026-01-01 06:17:00+00:00,XAUUSD,M1,2410.2600892952205,2410.467990509861,2408.14494056505,2408.677271461567,177.0,20.0,0.0
2026-01-01 06:18:00+00:00,XAUUSD,M1,2408.677271461567,2410.4743854069425,2408.2896231553154,2409.980674950781,282.0,20.0,0.0
2026-01-01 06:19:00+00:00,XAUUSD,M1,2409.980674950781,2410.4288290958407,2409.2062517593895,2409.6345154060155,404.0,20.0,0.0
2026-01-01 06:20:00+00:00,XAUUSD,M1,2409.6345154060155,2410.0113436253664,2409.530865810917,2409.74081976149,320.0,20.0,0.0
